Der Elektriker warnte den Hauseigentümer davor, auf eigene Faust eine neue Verkabelung vorzunehmen.
Der Elektriker warnte die Hausbesitzerin davor, selbst etwas neu zu verkabeln.
Der Elektriker warnte den Hauseigentümer davor, auf eigene Faust eine neue Verkabelung vorzunehmen.
Der Elektriker hat jemanden davor gewarnt, auf eigene Faust eine neue Verkabelung vorzunehmen.
Der Elektriker hat jemanden davor gewarnt, auf eigene Faust eine neue Verkabelung vorzunehmen.
Der Elektriker hat jemanden davor gewarnt, auf eigene Faust neue Kabel zu verlegen.
Der Elektriker warnte den Hausbesitzer, dass er möglicherweise einen Tag länger brauchen würde, um die Neuverkabelung des Hauses abzuschließen.
Der Elektriker warnte die Hauseigentümerin, dass sie möglicherweise einen zusätzlichen Tag benötigen würde, um die Neuverkabelung des Hauses abzuschließen.
Der Elektriker warnte den Hausbesitzer, dass er möglicherweise einen zusätzlichen Tag benötigen würde, um die Neuverkabelung des Hauses zu beenden.
Der Elektriker warnte den Hausbesitzer, dass er möglicherweise einen zusätzlichen Tag für die Neuverkabelung des Hauses benötige.
Der Elektriker warnte jemanden, dass sie möglicherweise einen zusätzlichen Tag benötigen würde, um die Neuverkabelung des Hauses zu beenden.
Der Elektriker warnte jemanden, dass er einen zusätzlichen Tag benötigen könnte, um die Verkabelung des Hauses zu beenden.
Der Beamte verhaftete den Protestierenden, obwohl er nicht im Dienst war.
Der Beamte nahm den Protestierenden fest, obwohl sie nicht im Dienst war.
Der Beamte verhaftete den Protestierenden, obwohl er nicht im Dienst war.
Der Beamte hat jemanden festgenommen, obwohl er nicht im Dienst war.
Die Beamtin hat jemanden festgenommen, obwohl sie nicht im Dienst war.
Der Beamte hat jemanden festgenommen, obwohl er nicht im Dienst war.
Der Beamte hat den Protestierenden festgenommen, obwohl er nicht gewalttätig war.
Der Beamte hat die protestierende Person festgenommen, obwohl sie nicht gewalttätig war.
Der Beamte hat den Protestierenden festgenommen, obwohl er nicht gewalttätig war.
Der Beamte hat jemanden festgenommen, obwohl er nicht gewalttätig war.
Der Beamte hat eine Person festgenommen, obwohl sie nicht gewalttätig war.
Der Beamte hat jemanden festgenommen, obwohl dieser nicht gewalttätig war.
Der Pathologe hat Gewebeproben des Opfers entnommen, um sie unter dem Mikroskop zu untersuchen.
Der Pathologe hat Gewebeproben des Opfers entnommen, um sie unter dem Mikroskop zu untersuchen.
Der Pathologe hat Gewebeproben des Opfers entnommen, um sie unter seinem Mikroskop zu untersuchen.
Der Pathologe hat von einer Person Gewebeproben erhalten, um sie unter seinem Mikroskop zu untersuchen.
Der Pathologe hat von einer Person Gewebeproben entnommen, um sie unter ihrem Mikroskop zu untersuchen.
Der Pathologe hat von einer Person Gewebeproben entnommen, um sie unter dem Mikroskop zu untersuchen.
Der Pathologe hat Gewebeproben des Opfers entnommen, um die Todesursache zu bestimmen.
Der Pathologe hat Gewebeproben des Opfers entnommen, um die Todesursache zu bestimmen.
Der Pathologe hat Gewebeproben des Opfers entnommen, um die Todesursache festzustellen.
Der Pathologe hat einer Person Gewebeproben entnommen, um die Todesursache festzustellen.
Der Pathologe hat von einer Person Gewebeproben entnommen, um die Todesursache festzustellen.
Der Pathologe hat einer Person Gewebeproben entnommen, um die Todesursache festzustellen.
Der Schüler fragte die Lehrerin, ob er eine Verlängerung der Hausarbeit bekommen könne.
Die Schülerin fragt die Lehrerin, ob sie eine Verlängerung der Aufgabe bekommen kann.
Der Schüler fragt die Lehrkraft, ob er eine Verlängerung der Aufgabe bekommen kann.
  Jemand fragte die Lehrerin, ob er eine Verlängerung der Aufgabe bekommen könne.
 Jemand fragte die Lehrerin, ob sie eine Verlängerung der Aufgabe bekommen könnte.
 Jemand fragte den Lehrer, ob er eine Verlängerung der Aufgabe bekommen könnte.
Der Schüler fragte den Lehrer, ob er eine Verlängerung der Aufgabe gewähren könne.
Der Schüler fragte die Lehrerin, ob sie eine Verlängerung der Aufgabe gewähren könne.
Der Schüler fragte die Lehrkraft, ob sie eine Verlängerung der Aufgabe gewähren könne.
  Jemand fragte die Lehrkraft, ob er eine Verlängerung der Aufgabe gewähren könne.
 Jemand fragte die Lehrerin, ob sie eine Verlängerung der Aufgabe gewähren könne.
 Jemand fragte die Lehrkraft, ob sie eine Fristverlängerung für die Aufgabe gewähren könne.
Der Anwalt nahm den Zeugen ins Kreuzverhör, bis er unter dem Druck zusammenbrach.
Die Anwältin nahm die Zeugin ins Kreuzverhör, bis sie unter dem Druck zusammenbrach.
Der Anwalt nahm den Zeugen ins Kreuzverhör, bis er unter dem Druck zusammenbrach.
Der Anwalt hat jemanden ins Kreuzverhör genommen, bis er unter dem Druck zusammenbrach.
Die Anwältin hat jemanden ins Kreuzverhör genommen, bis sie unter dem Druck zusammenbrach.
Der Anwalt hat jemanden so lange ins Kreuzverhör genommen, bis er unter dem Druck zusammengebrochen ist.
Der Anwalt hat den Zeugen ins Kreuzverhör genommen, bis er keine Fragen mehr stellen konnte.
Der Anwalt hat die Zeugin ins Kreuzverhör genommen, bis sie mit ihren Fragen fertig war.
Der Anwalt hat den Zeugen so lange ins Kreuzverhör genommen, bis er keine Fragen mehr stellen konnte.
Die Anwältin hat jemanden so lange ins Kreuzverhör genommen, bis er mit seinen Fragen fertig war.
Die Anwältin hat jemanden so lange ins Kreuzverhör genommen, bis sie mit ihren Fragen fertig war.
Der Anwalt nahm jemanden so lange ins Kreuzverhör, bis er mit seinen Fragen fertig war.
Der Planer sprach mit dem Anwohner, der sagte, dass seine gesamte Gemeinde keinen Flughafen in der Nähe haben wolle.
Der Planer sprach mit der Anwohnerin, die sagte, dass ihre gesamte Gemeinde keinen Flugplatz in der Nähe haben wolle.
Der Planer sprach mit dem Anwohner, der sagte, dass seine gesamte Gemeinde keinen Flugplatz in der Nähe haben möchte.
Der Planer sprach mit jemandem, der sagte, dass seine gesamte Gemeinde keinen Flugplatz in der Nähe haben möchte.
Der Planer sprach mit einer Person, die sagte, dass ihre gesamte Gemeinde keinen Flughafen in der Nähe haben möchte.
Der Planer sprach mit jemandem, der sagte, dass seine gesamte Gemeinde keinen Flugplatz in der Nähe haben möchte.
Der Planer sprach mit dem Anwohner, der sagte, dass sein Vorschlag, einen neuen Flughafen zu bauen, auf heftigen Widerstand stoßen würde.
Der Planer sprach mit der Anwohnerin, die sagte, dass ihr Vorschlag, einen neuen Flughafen zu bauen, auf heftigen Widerstand stoßen würde.
Der Planer sprach mit dem Anwohner, der sagte, dass sein Vorschlag, einen neuen Flughafen zu bauen, auf heftigen Widerstand stoßen würde.
Der Planer sprach mit jemandem, der sagte, dass sein Vorschlag, einen neuen Flughafen zu bauen, auf heftigen Widerstand stoßen würde.
Der Planer sprach mit jemandem, der sagte, dass ihr Vorschlag, einen neuen Flughafen zu bauen, auf heftigen Widerstand stoßen würde.
Der Planer sprach mit jemandem, der sagte, dass sein Vorschlag, einen neuen Flughafen zu bauen, auf heftigen Widerstand stoßen würde.
Der Arzt macht einen Hausbesuch bei dem Patienten, weil er sich schwer krank fühlt.
Der Praktiker machte einen Hausbesuch bei der Patientin, weil sie sich schwer krank fühlte.
Der Praktiker machte einen Hausbesuch bei dem Patienten, weil dieser sich schwer krank fühlte.
Der Praktiker machte einen Hausbesuch bei jemandem, weil er sich schwer krank fühlte.
Der Praktiker machte einen Hausbesuch bei jemandem, weil sie sich schwer krank fühlte.
Der Praktiker machte einen Hausbesuch bei jemandem, weil dieser sich schwer krank fühlte.
Der Praktiker machte einen Hausbesuch bei dem Patienten, weil er sich verpflichtet fühlte.
Der Praktiker machte einen Hausbesuch bei der Patientin, weil sie sich verpflichtet fühlte.
Der Praktiker machte einen Hausbesuch bei dem Patienten, weil er sich verpflichtet fühlte.
Der Praktiker machte einen Hausbesuch bei jemandem, weil er sich verpflichtet fühlte.
Die Ärztin machte einen Hausbesuch bei jemandem, weil sie sich verpflichtet fühlte.
Der Arzt machte einen Hausbesuch bei jemandem, weil er sich verpflichtet fühlte.
Der Hauseigentümer rief den Klempner an, um einen Kostenvoranschlag für seine Dienste zu erhalten.
Die Hausbesitzerin rief den Klempner an, um einen Kostenvoranschlag für ihre Dienste zu erhalten.
Der Hauseigentümer rief den Klempner an, um einen Kostenvoranschlag für seine Dienste zu erhalten.
  Jemand rief den Klempner an, um einen Kostenvoranschlag für seine Dienste zu erhalten.
 Jemand rief den Klempner an, um einen Kostenvoranschlag für ihre Dienste zu erhalten.
 Jemand rief den Klempner an, um einen Kostenvoranschlag für seine Dienstleistungen zu erhalten.
Der Hauseigentümer rief den Klempner an, um einen Kostenvoranschlag für die Reparatur seines Rohrbruchs zu erhalten.
Der Hausbesitzer rief den Klempner an, um einen Kostenvoranschlag für die Reparatur ihres Rohrbruchs zu erhalten.
Der Hausbesitzer rief den Klempner an, um einen Kostenvoranschlag für die Reparatur seiner kaputten Rohre zu erhalten.
  Jemand rief den Klempner an, um einen Kostenvoranschlag für die Reparatur seiner kaputten Rohre zu erhalten.
 Jemand rief den Klempner an, um einen Kostenvoranschlag für die Reparatur ihrer kaputten Rohre zu erhalten.
 Jemand rief den Klempner an, um einen Kostenvoranschlag für die Reparatur seiner kaputten Rohre zu erhalten.
Der Ausbilder ermutigt die Schülerin, seine Hilfestunden zu besuchen.
Der Ausbilder ermutigt die Schülerin, an ihren Nachhilfestunden teilzunehmen.
Der Ausbilder ermutigt die Schülerin, an ihren Hilfesitzungen teilzunehmen.
Der Ausbilder ermutigte jemanden, an seinen Hilfesitzungen teilzunehmen.
Der Ausbilder hat jemanden ermutigt, an ihren Hilfestunden teilzunehmen.
Der Ausbilder ermutigte jemanden zur Teilnahme an ihren Hilfesitzungen.
Der Ausbilder ermutigte den Schüler, seine Träume zu verfolgen.
Die Lehrkraft ermutigte die Schülerin, ihre Träume zu verfolgen.
Die Lehrkraft ermutigte die Schülerin, ihre Träume zu verfolgen.
Der Ausbilder ermutigte jemanden, seine Träume zu verfolgen.
Der Ausbilder ermutigte jemanden, seine Träume zu verfolgen.
Der Ausbilder ermutigte jemanden, seine Träume zu verfolgen.
Der Chirurg operierte das Kind mit großer Sorgfalt, da sein Tumor mit der Zeit gewachsen war.
Der Chirurg operierte das Kind mit großer Sorgfalt, da ihr Tumor mit der Zeit gewachsen war.
Der Chirurg operierte das Kind mit großer Sorgfalt, da sein Tumor mit der Zeit gewachsen war.
Der Chirurg operierte jemanden mit großer Sorgfalt, dessen Tumor mit der Zeit gewachsen war.
Der Chirurg operierte jemanden mit großer Sorgfalt, dessen Tumor mit der Zeit gewachsen war.
Der Chirurg operierte jemanden mit großer Sorgfalt, dessen Tumor mit der Zeit gewachsen war.
Der Chirurg operierte das Kind mit großer Sorgfalt, da sein Tumor mit der Zeit gewachsen war.
Der Chirurg operierte das Kind mit großer Sorgfalt, da ihre Zuneigung mit der Zeit gewachsen war.
Der Chirurg operierte das Kind mit großer Sorgfalt, da ihre Zuneigung mit der Zeit gewachsen war.
Der Chirurg operierte jemanden mit großer Sorgfalt, seine Zuneigung war mit der Zeit gewachsen.
Der Chirurg operierte jemanden mit großer Sorgfalt, ihre Zuneigung war mit der Zeit gewachsen.
Der Chirurg operierte jemanden mit großer Sorgfalt, dessen Tumor mit der Zeit gewachsen war.
Der Tierarzt informierte den Besitzer, dass seine Katze Diabetes entwickelt hatte.
Der Tierarzt informierte die Besitzerin, dass ihre Katze Diabetes entwickelt hatte.
Der Tierarzt teilt dem Besitzer mit, dass seine Katze an Diabetes erkrankt ist.
Der Tierarzt informierte jemanden darüber, dass seine Katze an Diabetes erkrankt ist.
Der Tierarzt informiert jemanden darüber, dass seine Katze an Diabetes erkrankt ist.
Der Tierarzt hat jemanden darüber informiert, dass seine Katze an Diabetes erkrankt ist.
Der Tierarzt teilt dem Besitzer mit, dass er Mittens als Notfall einweisen kann.
Der Tierarzt teilt der Besitzerin mit, dass sie Mittens als Notfall aufnehmen kann.
Der Tierarzt teilte der Besitzerin mit, dass sie Mittens als Notfall aufnehmen könne.
Der Tierarzt teilt mit, dass er Mittens als Notfall aufnehmen kann.
Die Tierärztin teilt mit, dass sie Mittens als Notfall aufnehmen kann.
Der Tierarzt hat jemanden darüber informiert, dass er Mittens als Notfall einweisen kann.
Der Rettungssanitäter führte eine Herz-Lungen-Wiederbelebung bei dem Beifahrer durch, obwohl er wusste, dass es zu spät war.
Der Rettungssanitäter führte bei dem Beifahrer eine HLW durch, obwohl er wusste, dass es zu spät war.
Der Rettungssanitäter führte bei dem Fahrgast eine HLW durch, obwohl er wusste, dass es zu spät war.
Der Sanitäter führte eine HLW bei jemandem durch, obwohl er wusste, dass es zu spät war.
Der Rettungssanitäter führte eine HLW durch, obwohl er wusste, dass es zu spät war.
Der Rettungssanitäter führte eine HLW durch, obwohl er wusste, dass es zu spät war.
Der Rettungssanitäter hat den Beifahrer wiederbelebt, obwohl er bereits tot war.
Der Sanitäter führte eine HLW bei der Beifahrerin durch, obwohl sie bereits tot war.
Der Rettungssanitäter führte eine HLW bei dem Fahrgast durch, obwohl dieser bereits tot war.
Der Rettungssanitäter führte eine HLW an einer Person durch, obwohl diese bereits tot war.
Der Rettungssanitäter hat eine Person wiederbelebt, obwohl sie bereits tot war.
Der Rettungssanitäter hat eine Person wiederbelebt, obwohl diese bereits tot war.
Der Gerichtsmediziner untersuchte die Leiche des Opfers, um die Todesursache festzustellen, konnte dies jedoch nicht tun, da sie zu stark verstümmelt war.
Der Prüfer untersuchte die Leiche des Opfers, um die Todesursache festzustellen, konnte dies aber nicht tun, weil sie zu stark verstümmelt war.
Der Prüfer untersuchte die Leiche des Opfers, um die Todesursache festzustellen, konnte dies jedoch nicht tun, da sie zu stark verstümmelt war.
Der Prüfer untersuchte die Leiche einer Person, um die Todesursache festzustellen, konnte dies aber nicht tun, weil sie zu stark verstümmelt war.
Der Prüfer untersuchte die Leiche einer Person, um die Todesursache festzustellen, konnte dies aber nicht tun, weil sie zu stark verstümmelt war.
Der Prüfer untersuchte die Leiche einer Person, um die Todesursache festzustellen, konnte dies aber nicht tun, weil sie zu stark verstümmelt war.
Der Prüfer untersuchte die Leiche des Opfers, um die Todesursache festzustellen, konnte dies aber nicht tun, weil er zu inkompetent war.
Der Prüfer untersuchte die Leiche des Opfers, um die Todesursache festzustellen, konnte dies aber nicht tun, weil sie zu inkompetent war.
Der Prüfer untersuchte die Leiche des Opfers, um die Todesursache festzustellen, konnte dies aber nicht tun, weil er zu inkompetent war.
Der Prüfer untersuchte die Leiche einer Person, um die Todesursache festzustellen, konnte dies aber nicht tun, weil er zu inkompetent war.
Der Prüfer untersuchte die Leiche einer Person, um die Todesursache festzustellen, konnte dies aber nicht tun, weil sie zu inkompetent war.
Der Prüfer untersuchte die Leiche einer Person, um die Todesursache festzustellen, konnte dies aber nicht tun, weil er zu inkompetent war.
Die Chemikerin sagte dem Besucher, dass er eine Schutzbrille aufsetzen müsse, bevor er das Labor betreten könne.
Der Chemiker erklärt der Besucherin, dass sie vor dem Betreten des Labors eine Schutzbrille aufsetzen muss.
Der Chemiker teilt dem Besucher mit, dass er vor dem Betreten des Labors eine Schutzbrille aufsetzen muss.
Die Chemikerin sagte zu jemandem, dass er vor dem Betreten des Labors eine Schutzbrille aufsetzen müsse.
Die Chemikerin sagte jemandem, dass sie vor dem Betreten des Labors eine Schutzbrille aufsetzen müsse.
Der Chemiker hat jemandem gesagt, dass er vor dem Betreten des Labors eine Schutzbrille aufsetzen muss.
Der Chemiker teilt der Besucherin mit, dass er sie gerne durch das Labor führen würde.
Die Chemikerin teilt dem Besucher mit, dass sie ihn gerne durch das Labor führen würde.
Der Chemiker sagte dem Besucher, dass er gerne eine Führung durch das Labor geben würde.
Die Chemikerin sagte zu jemandem, dass er gerne eine Führung durch das Labor geben würde.
Die Chemikerin sagte, dass sie gerne eine Führung durch das Labor geben würde.
Der Chemiker sagte zu jemandem, dass er gerne eine Führung durch das Labor geben würde.
Der Maschinist führte dem Kind einen Laserschneider vor, sagte aber, es sei zu gefährlich für ihn, ihn auszuprobieren.
Der Maschinist führte dem Kind den Laserschneider vor, sagte aber, es sei zu gefährlich für sie, ihn auszuprobieren.
Der Maschinist führte dem Kind das Laserschneiden vor, sagte aber, es sei zu gefährlich für sie, um es auszuprobieren.
Der Maschinist führte jemandem das Laserschneiden vor, sagte aber, es sei zu gefährlich für ihn, es auszuprobieren.
Der Maschinist führte jemandem den Laserschneider vor, sagte aber, es sei zu gefährlich für sie, ihn auszuprobieren.
Der Maschinist führte jemandem den Laserschneider vor, sagte aber, es sei zu gefährlich für ihn, ihn auszuprobieren.
Der Maschinist führte dem Kind den Laserschneider vor, sagte aber, nur er könne ihn bedienen.
Der Maschinist gab dem Kind eine Vorführung des Laserschneiders, sagte aber, nur sie könne ihn bedienen.
Der Maschinist führte dem Kind den Laserschneider vor, sagte aber, dass nur er ihn bedienen könne.
Der Maschinist führte jemandem den Laserschneider vor, sagte aber, nur er könne ihn bedienen.
Der Maschinist führte jemandem den Laserschneider vor, sagte aber, nur sie könne ihn bedienen.
Der Maschinenbediener führte jemandem den Laserschneider vor, sagte aber, dass nur er ihn bedienen könne.
Der Gutachter sagte dem Käufer, er habe zu viel für das Gemälde bezahlt.
Der Gutachter teilt dem Käufer mit, dass sie zu viel für das Gemälde bezahlt hat.
Der Gutachter sagte dem Käufer, dass sie zu viel für das Gemälde bezahlt hätten.
Der Gutachter sagte jemandem, dass er zu viel für das Gemälde bezahlt habe.
Der Gutachter sagte jemandem, dass sie zu viel für das Gemälde bezahlt habe.
Der Gutachter hat jemandem gesagt, dass er zu viel für das Bild bezahlt hat.
Der Gutachter sagte dem Käufer, dass er das Gemälde auf zehntausend Dollar schätzte.
Der Gutachter sagte dem Käufer, dass sie das Gemälde auf zehntausend Dollar schätzte.
Der Gutachter teilte dem Käufer mit, dass sie das Gemälde auf zehntausend Dollar geschätzt haben.
Der Gutachter sagte jemandem, dass er das Gemälde auf zehntausend Dollar schätzte.
Der Gutachter sagte jemandem, dass sie das Gemälde auf zehntausend Dollar schätzte.
Der Gutachter sagte jemandem, dass er das Gemälde auf zehntausend Dollar schätzte.
Die Ernährungsberaterin erklärt dem Patienten, dass eine Verringerung des Zuckerkonsums eine wirksame Methode zur Verbesserung seiner Ernährung wäre.
Die Ernährungsberaterin erklärt der Patientin, dass eine Reduktion des Zuckers eine wirksame Methode zur Verbesserung ihrer Ernährung wäre.
Die Ernährungsberaterin erklärt der Patientin, dass der Verzicht auf Zucker ein wirksames Mittel ist, um ihre Ernährung zu verbessern.
Die Ernährungsberaterin erklärt jemandem, dass der Verzicht auf Zucker ein wirksames Mittel ist, um seine Ernährung zu verbessern.
Die Ernährungsberaterin erklärt jemandem, dass der Verzicht auf Zucker eine wirksame Maßnahme zur Verbesserung seiner Ernährung ist.
Die Ernährungsberaterin erklärt jemandem, dass der Verzicht auf Zucker ein wirksames Mittel ist, um seine Ernährung zu verbessern.
Der Ernährungsberater erklärt der Patientin, dass er der Meinung ist, dass Ernährung und Bewegung gleichermaßen wichtig sind.
Die Ernährungsberaterin erklärt der Patientin, dass sie der Meinung ist, dass Ernährung und Bewegung gleichermaßen wichtig sind.
Die Ernährungsberaterin erklärt der Patientin, dass sie der Meinung ist, dass Ernährung und Bewegung gleichermaßen wichtig sind.
Die Ernährungsberaterin erklärt jemandem, dass er der Meinung ist, dass Ernährung und Bewegung gleichermaßen wichtig sind.
Die Ernährungsberaterin erklärt jemandem, dass sie der Meinung ist, dass Ernährung und Bewegung gleichermaßen wichtig sind.
Die Ernährungsberaterin erklärte jemandem, dass sie der Meinung sei, dass Ernährung und Bewegung gleichermaßen wichtig seien.
Der Schüler vereinbart ein Treffen mit dem Architekten, um seine beruflichen Möglichkeiten zu erkunden.
Die Studentin vereinbarte ein Treffen mit der Architektin, um ihre beruflichen Möglichkeiten zu erkunden.
Die Studentin vereinbarte ein Treffen mit dem Architekten, um ihre beruflichen Möglichkeiten zu erkunden.
 Jemand hat ein Treffen mit dem Architekten vereinbart, um seine Karrieremöglichkeiten auszuloten.
 Jemand hat ein Treffen mit der Architektin vereinbart, um ihre Karrieremöglichkeiten auszuloten.
 Jemand hat ein Treffen mit der Architektin vereinbart, um ihre Karrieremöglichkeiten auszuloten.
Der Student hat ein Treffen mit dem Architekten vereinbart, um sich von seinen Entwürfen inspirieren zu lassen.
Die Studentin vereinbarte ein Treffen mit dem Architekten, um sich ihre Entwürfe anzusehen und sich inspirieren zu lassen.
Die Schülerin/der Schüler hat ein Treffen mit dem Architekten vereinbart, um sich ihre/seine Entwürfe anzusehen und sich inspirieren zu lassen.
 Jemand hat ein Treffen mit dem Architekten vereinbart, um sich seine Entwürfe anzusehen und sich inspirieren zu lassen.
 Jemand hat ein Treffen mit der Architektin vereinbart, um sich ihre Entwürfe anzusehen und sich inspirieren zu lassen.
 Jemand verabredet sich mit dem Architekten, um sich von seinen Entwürfen inspirieren zu lassen.
Der Friseur empfahl der Kundin ein neues Shampoo, weil er ihr helfen wollte.
Die Friseurin empfahl der Kundin ein neues Shampoo, weil sie hilfreich sein wollte.
Der Friseur empfahl der Kundin ein neues Shampoo, weil er hilfreich sein wollte.
Der Friseur empfahl der Kundin ein neues Shampoo, weil er hilfreich sein wollte.
Die Friseurin empfahl der Kundin ein neues Shampoo, weil sie hilfreich sein wollte.
Der Friseur empfahl jemandem ein neues Shampoo, weil er hilfreich sein wollte.
Der Friseur empfahl dem Kunden ein neues Shampoo, weil er etwas anderes ausprobieren wollte.
Der Friseur empfahl der Kundin ein neues Shampoo, weil sie etwas Neues ausprobieren wollte.
Die Friseurin empfahl der Kundin ein neues Shampoo, weil sie etwas anderes ausprobieren wollte.
Der Friseur empfahl der Kundin ein neues Shampoo, weil er etwas anderes ausprobieren wollte.
Der Friseur empfahl der Kundin ein neues Shampoo, weil sie etwas anderes ausprobieren wollte.
Der Friseur empfahl jemandem ein neues Shampoo, weil er etwas anderes ausprobieren wollte.
Der Kunde bestellte beim Bäcker einen Schokoladenkuchen, obwohl er eine kohlenhydratarme Diät einhielt.
Die Kundin bestellte beim Bäcker einen Schokoladenkuchen, obwohl sie eine kohlenhydratarme Diät machte.
Der Kunde bestellte einen Schokoladenkuchen beim Bäcker, obwohl er eine kohlenhydratarme Diät machte.
  Jemand bestellte beim Bäcker einen Schokoladenkuchen, obwohl er eine kohlenhydratarme Diät machte.
  Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl sie eine kohlenhydratarme Diät gemacht hat.
  Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl er eine kohlenhydratarme Diät gemacht hat.
Der Kunde bestellte einen Schokoladenkuchen bei dem Bäcker, obwohl er im Internet schlechte Kritiken hatte.
Der Kunde bestellte beim Bäcker einen Schokoladenkuchen, obwohl sie im Internet schlechte Bewertungen hatte.
Der Kunde bestellte einen Schokoladenkuchen beim Bäcker, obwohl dieser im Internet schlecht bewertet wurde.
  Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl er im Internet schlecht bewertet wurde.
  Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl sie im Internet schlecht bewertet wurde.
  Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl er im Internet schlechte Kritiken bekommen hat.
Der Programmierer meldete sich freiwillig, um dem Studenten das Programmieren beizubringen, weil er sich gutes Karma verdienen wollte.
Der Programmierer meldete sich freiwillig, um der Studentin das Programmieren beizubringen, weil sie sich gutes Karma verdienen wollte.
Der Programmierer meldete sich freiwillig, um der Schülerin das Programmieren beizubringen, weil sie sich gutes Karma verdienen wollte.
Der Programmierer meldete sich freiwillig, um jemandem das Programmieren beizubringen, weil er sich gutes Karma verdienen wollte.
Der Programmierer meldete sich freiwillig, um jemandem das Programmieren beizubringen, weil sie sich gutes Karma verdienen wollte.
Der Programmierer meldete sich freiwillig, um jemandem das Programmieren beizubringen, weil er sich gutes Karma verdienen wollte.
Der Programmierer meldete sich freiwillig, um dem Schüler das Programmieren beizubringen, weil er Webentwickler werden wollte.
Der Programmierer meldete sich freiwillig, um der Studentin das Programmieren beizubringen, weil sie Webentwicklerin werden wollte.
Der Programmierer meldete sich freiwillig, um dem Schüler das Programmieren beizubringen, weil er Webentwickler werden wollte.
Der Programmierer meldete sich freiwillig, um jemandem das Programmieren beizubringen, weil er Webentwickler werden wollte.
Der Programmierer meldete sich freiwillig, um jemandem das Programmieren beizubringen, weil sie Webentwicklerin werden wollte.
Der Programmierer meldete sich freiwillig, um jemandem das Programmieren beizubringen, weil dieser Webentwickler werden wollte.
Die Anwaltsgehilfin vergaß, Unterlagen für den Mandanten einzureichen, und wurde deshalb gefeuert.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für den Mandanten einzureichen, und wurde deshalb gefeuert.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für den Mandanten einzureichen, und wurde deshalb gefeuert.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für jemanden einzureichen, und wurde deshalb gefeuert.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für jemanden einzureichen, und wurde deshalb gefeuert.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für jemanden einzureichen, und wurde deshalb gefeuert.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für den Mandanten einzureichen, so dass dieser die Nase voll hatte und zu einer anderen Anwaltskanzlei ging.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für den Mandanten einzureichen, so dass sie die Nase voll hatte und zu einer anderen Anwaltskanzlei ging.
Die Rechtsanwaltsgehilfin vergaß, die Unterlagen für den Mandanten einzureichen, so dass dieser die Nase voll hatte und zu einer anderen Anwaltskanzlei ging.
Die Anwaltsgehilfin vergaß, Unterlagen für jemanden einzureichen, so dass dieser die Nase voll hatte und zu einer anderen Kanzlei wechselte.
Die Rechtsanwaltsgehilfin vergaß, Unterlagen für jemanden einzureichen, so dass sie die Nase voll hatte und zu einer anderen Anwaltskanzlei wechselte.
Die Rechtsanwaltsgehilfin vergaß, die Unterlagen für jemanden einzureichen, so dass dieser die Nase voll hatte und zu einer anderen Anwaltskanzlei wechselte.
Die Zahnhygienikerin sagte dem Patienten, dass er jeden Tag Zahnseide benutzen müsse, um Zahnfleischerkrankungen zu vermeiden.
Die Hygienikerin sagte der Patientin, dass sie jeden Tag Zahnseide benutzen müsse, um Zahnfleischerkrankungen zu vermeiden.
Die Hygienikerin sagte dem Patienten, dass er jeden Tag Zahnseide benutzen müsse, um Zahnfleischerkrankungen zu vermeiden.
Die Hygienikerin hat jemandem gesagt, dass er jeden Tag Zahnseide benutzen muss, um Zahnfleischerkrankungen zu vermeiden.
Die Hygienikerin hat jemandem gesagt, dass sie jeden Tag Zahnseide benutzen muss, um Zahnfleischerkrankungen zu vermeiden.
Die Hygienikerin hat jemandem gesagt, dass er jeden Tag Zahnseide benutzen muss, um Zahnfleischerkrankungen zu vermeiden.
Der Hygieniker sagte dem Patienten, dass er eine Röntgenaufnahme des gesamten Mundes machen müsse.
Die Hygienikerin sagte der Patientin, dass sie eine Röntgenaufnahme des gesamten Mundes machen müsse.
Der Hygieniker sagte dem Patienten, dass er eine Röntgenaufnahme des gesamten Mundes machen müsse.
Die Hygienikerin sagt jemandem, dass er eine Röntgenaufnahme des gesamten Mundes machen muss.
Die Hygienikerin hat jemandem gesagt, dass sie eine Röntgenaufnahme des gesamten Mundes machen muss.
Der Hygieniker hat jemandem gesagt, dass er eine Röntgenaufnahme des gesamten Mundes machen muss.
Die Studentin bewirbt sich bei dem Wissenschaftler, weil er einen Laborassistenten braucht.
Die Studentin bewarb sich bei dem Wissenschaftler, weil sie eine Laborassistentin brauchte.
Die Studentin bewarb sich bei dem Wissenschaftler, weil sie einen Laboranten brauchte.
 Jemand bewarb sich bei dem Wissenschaftler, weil er einen Laborassistenten brauchte.
